Straat;Huisnr.;Toev.;Postcode;Plaats;Makelaar;Tel makelaar;Aanmeldingsoort;Huidige prijs;Koop conditie;Prijs per m2;Transactie prijs / huur;Transactieprijs per m2;Huidige huur;Huur conditie;Vertrouwelijk;Datum aanmelding;Voorbehoud vanaf;Voorbehoud tot;Datum afmelding;Ondertekening akte;Transactiedatum;Transportdatum;Ontb. voorwaarden FIN;Waarborg;Dagen op de markt;Woonoppervlakte;Inhoud woning;Perceel oppervlak ;Overige inpandige ruimte;Externe bergruimte;Gebouwgeb. buitenruimte;Woonkamer;Bouwjaar / Periode;Aantal kamers;Aantal slaapkamers;Soort OG;Soort woning;Soort appartement;Type woning;Kwaliteit woning;Subtype woning/appartement;(Voorlopig) energielabel;Energie index;Energie einddatum;Status;Medeaanmelders;Prijs aanvaarding;Aantal prijswijzigingen;Aangemeld voor;Prijswijziging 1;Datum;Verschil;Prijswijziging 2;Datum;Verschil;Prijswijziging 3;Datum;Verschil;Prijswijziging 4;Datum;Verschil;Prijswijziging 5;Datum;Verschil
Vlimmerenstraat;61;;1066 SR;AMSTERDAM;Steijn & Steijn Makelaars ;020-6597000;In verkoop genomen;€ 325,000;Kosten koper;€ 3,916;€ 365,000;€ 4,398;  ;;nee;15-4-2019;9-5-2019;;26-7-2019;9-5-2019;9-5-2019;19-7-2019;;;25;83;287;;;6;;;1995;3;2;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Aalsmeerplein;8;#NAME?;1059 AS;AMSTERDAM;Mooijekind Vleut Makelaars O/G Amsterdam ;020-8002383;In verkoop genomen;€ 325,000;Kosten koper;€ 4,851;€ 355,000;€ 5,299;  ;;nee;16-4-2019;8-5-2019;;13-6-2019;8-5-2019;8-5-2019;3-7-2019;;;23;67;221;;;;;;1935;2;1;Appartement;;benedenwoning;;;;G;;8-4-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
2e Kekerstraat;64;;1104 VB;AMSTERDAM;Immospot ;088 0707100;In verkoop genomen;€ 325,000;Kosten koper;€ 3,351;€ 333,000;€ 3,433;  ;;nee;16-4-2019;23-5-2019;;15-7-2019;22-5-2019;22-5-2019;15-7-2019;;;37;97;340;118;;7;;26;2007;4;3;Woonhuis;eengezinswoning;;tussenwoning;;Repeterend permanent;A;;16-4-2024;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Karel Doormanstraat;142;1;1055 VJ;AMSTERDAM;Makelaardij Prins van Wijngaarden ;+ 31 50 2092140;In verkoop genomen;€ 325,000;Kosten koper;€ 5,909;€ 355,500;€ 6,464;  ;;nee;17-4-2019;14-5-2019;;4-6-2019;23-5-2019;23-5-2019;19-7-2019;;;37;55;183;;;;5;;1935;3;2;Appartement;;bovenwoning;;;;D;;2-8-2026;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Burgemeester Hogguerstraat;251;;1064 CN;Amsterdam;Hoekstra & van Eck Amsterdam West ;020 2051070;In verkoop genomen;€ 325,000;Kosten koper;€ 4,114;€ 333,000;€ 4,215;  ;;nee;18-4-2019;8-7-2019;8-7-2019;15-7-2019;27-5-2019;27-5-2019;1-8-2019;;;40;79;255;;;4;12;;1965;2;1;Appartement;;galerijflat;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Ferguutstraat;12;#NAME?;1055 SW;AMSTERDAM;K2 Makelaars ;020 6702434;In verkoop genomen;€ 325,000;Kosten koper;€ 6,019;€ 327,500;€ 6,065;  ;;nee;18-4-2019;21-5-2019;31-5-2019;1-6-2019;3-5-2019;3-5-2019;24-6-2019;;;16;54;143;;;5;10;;1939;2;1;Appartement;;bovenwoning;;;;D;;17-4-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Balistraat;3;1;1094 JA;AMSTERDAM;Lankhorst Makelaars ;655333117;In verkoop genomen;€ 325,000;Kosten koper;€ 6,250;€ 362,500;€ 6,971;  ;;nee;18-4-2019;13-5-2019;;26-6-2019;2-6-2019;2-6-2019;2-7-2019;;;46;52;167;;1;;4;;1902;2;1;Appartement;;tussenverdieping;;;;D;;9-4-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Gloriantstraat;14;I;1055 CV;AMSTERDAM;Puur Makelaars Amsterdam Centrum B.V. ;020-8113330;In verkoop genomen;€ 325,000;Kosten koper;€ 5,804;€ 342,500;€ 6,116;  ;;nee;19-4-2019;;;14-6-2019;31-5-2019;31-5-2019;18-6-2019;;;43;56;185;;;11;9;;1940;4;2;Appartement;;bovenwoning;;;;D;;8-12-2028;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Tugelaweg;139;A;1091 VX;AMSTERDAM;Cocq Makelaars Amsterdam ;020-7077978;In verkoop genomen;€ 325,000;Kosten koper;€ 5,078;€ 347,000;€ 5,422;  ;;nee;23-4-2019;;;24-6-2019;1-5-2019;1-5-2019;23-6-2019;;;9;64;223;;;5;5;;1989;2;1;Appartement;;benedenwoning;;;;C;1.6;3-10-2026;Verkocht;;direct;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bilderdijkstraat;37;I;1053 KK;AMSTERDAM;Amsterdam@Home Makelaars ;020-3080650;In verkoop genomen;€ 325,000;Kosten koper;€ 7,065;€ 332,500;€ 7,228;  ;;nee;25-4-2019;17-5-2019;;10-7-2019;17-5-2019;17-5-2019;24-6-2019;;;23;46;144;;;13;;;1902;2;1;Appartement;;tussenverdieping;;;;D;;18-4-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Marco Polostraat;107;II;1057 WH;AMSTERDAM;Broersma Makelaardij ;020-3059777;In verkoop genomen;€ 325,000;Kosten koper;€ 6,500;€ 355,000;€ 7,100;  ;;nee;25-4-2019;8-5-2019;;12-7-2019;8-5-2019;8-5-2019;15-7-2019;;;14;50;131;;;;3;;1929;3;2;Appartement;;bovenwoning;;;;D;;30-1-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Amstelveenseweg;912;1;1081 JN;AMSTERDAM;Nanninga & Burger Makelaardij og ;(+31) 20 225 00 42;In verkoop genomen;€ 325,000;Kosten koper;€ 5,417;€ 318,750;€ 5,313;  ;;nee;25-4-2019;14-5-2019;;20-6-2019;14-5-2019;14-5-2019;15-7-2019;;;20;60;197;;1;;10;;1922;3;2;Appartement;;bovenwoning;;;;G;;23-6-2019;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Spaarndammerstraat;10;D;1013 SV;AMSTERDAM;Smit & Heinen Makelaars en Taxateurs o/z ;020-6727074;In verkoop genomen;€ 325,000;Kosten koper;€ 5,159;€ 340,000;€ 5,397;  ;;nee;25-4-2019;24-5-2019;29-6-2019;21-6-2019;24-5-2019;24-5-2019;19-7-2019;;;30;63;173;;;;2;;1912;3;2;Appartement;;maisonnette;;;;D;;26-6-2028;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Willem de Zwijgerlaan;76;1;1056 JT;AMSTERDAM;Makelaar1 ;013 8200905;In verkoop genomen;€ 325,000;Kosten koper;€ 5,909;€ 350,000;€ 6,364;  ;;nee;25-4-2019;14-5-2019;;23-5-2019;1-5-2019;1-5-2019;1-5-2019;;;7;55;154;;;4;7;;1935;3;2;Appartement;;galerijflat;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Djambistraat;44;#NAME?;1094 BB;AMSTERDAM;RET Makelaars ;31207402020;In verkoop genomen;€ 325,000;Kosten koper;€ 6,250;€ 357,000;€ 6,865;  ;;nee;26-4-2019;20-5-2019;;17-7-2019;20-5-2019;20-5-2019;12-6-2019;;;25;52;161;;1;5;4;;1914;3;2;Appartement;;bovenwoning;;;;E;;12-4-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
George Sliekerkade;18;;1087 KK;AMSTERDAM;Hallie & Van Klooster Makelaardij ;020-6816716;In verkoop genomen;€ 325,000;Kosten koper;€ 4,167;€ 323,000;€ 4,141;  ;;nee;29-4-2019;;;28-5-2019;22-5-2019;22-5-2019;1-8-2019;;;24;78;275;;;4;;;2007;3;2;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Tweede van Swindenstraat;7;b;1093 VE;AMSTERDAM;VLIEG Makelaars OG ;020-5247430;In verkoop genomen;€ 325,000;Kosten koper;€ 5,804;€ 347,500;€ 6,205;  ;;nee;30-4-2019;;;11-6-2019;16-5-2019;16-5-2019;27-6-2019;;;17;56;179;;;3;6;;1988;2;1;Appartement;;bovenwoning;;;;B;;2-5-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Prinseneiland;531;;1013 EC;AMSTERDAM;Makelaardij van der Linden Amsterdam ;020-5712712;In verkoop genomen;€ 325,000;Kosten koper;€ 6,373;€ 325,000;€ 6,373;  ;;nee;1-5-2019;4-7-2019;;7-8-2019;18-7-2019;18-7-2019;5-9-2019;;;79;51;135;;;;;;1650;2;1;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Kostverlorenstraat;1;II;1052 GR;AMSTERDAM;Hallie & Van Klooster Makelaardij ;020-6816716;In verkoop genomen;€ 325,000;Kosten koper;€ 5,909;€ 382,600;€ 6,956;  ;;nee;1-5-2019;;;18-6-2019;5-6-2019;5-6-2019;5-6-2019;;;36;55;194;;;;4;;1906;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Van Ostadestraat;112;#NAME?;1072 TC;AMSTERDAM;DoeksenKlein Makelaardij ;020 7235300;In verkoop genomen;€ 325,000;Kosten koper;€ 7,558;€ 361,000;€ 8,395;  ;;nee;2-5-2019;4-6-2019;12-6-2019;13-6-2019;4-6-2019;4-6-2019;1-8-2019;;;34;43;131;;;;30;;1899;1;1;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Hoogte Kadijk;25;G;1018 BE;AMSTERDAM;Alice Bakker Makelaardij O.G. ;020-7371435;In verkoop genomen;€ 325,000;Kosten koper;€ 6,019;€ 290,000;€ 5,370;  ;;nee;2-5-2019;28-5-2019;5-6-2019;6-6-2019;22-5-2019;22-5-2019;27-6-2019;;;21;54;168;;;4;4;;;3;2;Appartement;;bovenwoning;;;;B;;13-4-2021;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Iepenplein;9;A;1091 JN;AMSTERDAM;Linger OG ;020-623 63 77;In verkoop genomen;€ 325,000;Kosten koper;€ 5,328;€ 335,000;€ 5,492;  ;;nee;2-5-2019;22-5-2019;;15-7-2019;22-5-2019;22-5-2019;15-7-2019;;;21;61;192;;;4;7;;1983;2;1;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Pampuslaan;84;;1087 LA;Amsterdam;XLcasa Makelaars ;085-4000464;In verkoop genomen;€ 325,000;Kosten koper;€ 3,963;€ 350,000;€ 4,268;  ;;nee;3-5-2019;13-5-2019;;19-6-2019;13-5-2019;13-5-2019;17-9-2019;;;11;82;240;;;4;6;;2006;3;2;Appartement;;tussenverdieping;;;;A;0;30-4-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Kempenlaan;153;;1066 RB;AMSTERDAM;Dokter makelaars ;020-6208816;In verkoop genomen;€ 325,000;Kosten koper;€ 3,824;€ 325,000;€ 3,824;  ;;nee;4-5-2019;30-5-2019;30-5-2019;31-5-2019;27-5-2019;27-5-2019;27-5-2019;;;24;85;260;;;3;6;;;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bloys van Treslongstraat;14;I;1056 XA;AMSTERDAM;De Groot en Compagnons ;020-6464796;In verkoop genomen;€ 325,000;Kosten koper;€ 6,250;€ 330,000;€ 6,346;  ;;nee;6-5-2019;3-6-2019;;19-7-2019;29-5-2019;29-5-2019;15-7-2019;;;24;52;173;;;;5;;1938;4;2;Appartement;;bovenwoning;;;;D;;12-4-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Groenendaalstraat;43;I;1058 LE;AMSTERDAM;ERA Van De Steege ;020-6100151;In verkoop genomen;€ 325,000;Kosten koper;€ 5,909;€ 357,500;€ 6,500;  ;;nee;7-5-2019;;;6-6-2019;3-6-2019;3-6-2019;19-8-2019;;;28;55;150;;;;6;;1932;3;1;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Hoofdweg;445;II;1056 CW;AMSTERDAM;Makelaardij van der Linden Amsterdam ;020-5712712;In verkoop genomen;€ 325,000;Kosten koper;€ 5,603;€ 369,750;€ 6,375;  ;;nee;7-5-2019;17-5-2019;;31-5-2019;27-5-2019;27-5-2019;10-7-2019;;;21;58;191;;1;;6;;1927;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bonairestraat;61;I;1058 XD;AMSTERDAM;Stadsmakelaars.nl ;020-6885044;In verkoop genomen;€ 325,000;Kosten koper;€ 5,702;€ 386,500;€ 6,781;  ;;nee;7-5-2019;;;6-6-2019;29-5-2019;29-5-2019;25-6-2019;;;23;57;187;;;11;6;;1930;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bloys van Treslongstraat;15;I;1056 WV;AMSTERDAM;Scholten Makelaardij ;020 6890505;In verkoop genomen;€ 325,000;Kosten koper;€ 6,250;€ 325,000;€ 6,250;  ;;nee;9-5-2019;7-8-2019;12-8-2019;12-8-2019;7-8-2019;7-8-2019;4-9-2019;;;91;52;156;;;5;7;;1938;3;2;Appartement;;bovenwoning;;;;D;;29-3-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Borgerstraat;272;H;1053 RH;AMSTERDAM;Boelen Makelaardij o.z. ;020-2260066;In verkoop genomen;€ 325,000;Kosten koper;€ 6,373;€ 320,000;€ 6,275;  ;;nee;9-5-2019;;;20-6-2019;19-6-2019;19-6-2019;15-7-2019;;;42;51;137;;;;4;;1914;3;2;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Ridderspoorweg;245;;1032 LL;AMSTERDAM;Alice Bakker Makelaardij O.G. ;020-7371435;In verkoop genomen;€ 325,000;Kosten koper;€ 6,633;€ 350,000;€ 7,143;  ;;nee;9-5-2019;27-5-2019;18-6-2019;19-6-2019;27-5-2019;27-5-2019;2-9-2019;;;19;49;174;;;11;14;;2015;2;1;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Het Breed;653;;1025 HX;AMSTERDAM;Collectief Makelaars ;020-5356868;In verkoop genomen;€ 325,000;Kosten koper;€ 2,955;€ 347,000;€ 3,155;  ;;nee;10-5-2019;7-6-2019;5-7-2019;22-7-2019;7-6-2019;7-6-2019;26-7-2019;;;29;110;347;;;3;;27;1971;3;2;Appartement;;portiekflat;;;;D;;9-5-2029;Verkocht;;direct;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Semarangstraat;7;D;1095 EZ;AMSTERDAM;Puur Makelaars Amsterdam bv ;020-6402387;In verkoop genomen;€ 325,000;Kosten koper;€ 4,851;€ 376,533;€ 5,620;  ;;nee;10-5-2019;12-6-2019;;10-7-2019;4-6-2019;4-6-2019;2-9-2019;;;26;67;205;;1;4;4;;1989;3;2;Appartement;;bovenwoning;;;;C;;22-5-2025;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Mauritskade;20;H;1091 GC;Amsterdam;Hoekstra & van Eck Amsterdam Centrum ;020-6241214;In verkoop genomen;€ 325,000;Kosten koper;€ 5,603;€ 381,000;€ 6,569;  ;;nee;13-5-2019;29-5-2019;18-6-2019;24-6-2019;4-6-2019;4-6-2019;15-8-2019;;;23;58;190;;;4;5;;1989;2;1;Appartement;;bovenwoning;;;;B;;17-4-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Jan van Schaffelaarplantsoen;9;D;1061 DK;AMSTERDAM;Makelaarsland B.V. ;088-2002000;In verkoop genomen;€ 325,000;Kosten koper;€ 5,508;€ 340,000;€ 5,763;  ;;nee;13-5-2019;5-7-2019;;9-7-2019;19-6-2019;19-6-2019;16-7-2019;;;38;59;197;;;3;11;;1952;3;2;Appartement;;portiekflat;;;;D;;8-5-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Van Bossestraat;93;III;1051 JW;AMSTERDAM;Makelaar Bert ;020 2613470;In verkoop genomen;€ 325,000;Kosten koper;€ 6,373;€ 350,000;€ 6,863;  ;;nee;16-5-2019;;;13-6-2019;6-6-2019;6-6-2019;5-7-2019;;;22;51;176;;;;6;;1927;3;2;Appartement;;bovenwoning;;;;C;;20-5-2025;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Statenjachtstraat;139;;1034 GA;AMSTERDAM;ERA Van De Steege ;020-4357000;In verkoop genomen;€ 325,000;Kosten koper;€ 3,533;€ 339,000;€ 3,685;  ;;nee;16-5-2019;;;3-7-2019;17-6-2019;17-6-2019;6-9-2019;;;33;92;239;;;3;;;2015;3;2;Appartement;;portiekflat;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Slangenburg;14;;1082 JW;AMSTERDAM;Rijsterborgh Makelaars b.v. ;020-6451146;In verkoop genomen;€ 325,000;Kosten koper;€ 5,702;€ 317,000;€ 5,561;  ;;nee;17-5-2019;24-5-2019;4-6-2019;21-6-2019;21-5-2019;21-5-2019;11-7-2019;;;5;57;165;;;8;10;25;1968;2;1;Appartement;;portiekflat;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Anna Blamansingel;91;#NAME?;1102 ST;AMSTERDAM;Thie Makelaars ;020-4123323;In verkoop genomen;€ 325,000;Kosten koper;€ 3,218;€ 348,100;€ 3,447;  ;;nee;17-5-2019;;;6-6-2019;3-6-2019;3-6-2019;3-6-2019;;;18;101;326;;;3;3;;2006;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Eerste Atjehstraat;114;D;1094 KS;AMSTERDAM;JLG Real Estate B.V. ;020-3300031;In verkoop genomen;€ 325,000;Kosten koper;€ 5,603;€ 325,000;€ 5,603;  ;;nee;20-5-2019;3-7-2019;31-7-2019;12-8-2019;3-7-2019;3-7-2019;9-8-2019;;;45;58;209;;;;5;;;3;2;Appartement;;bovenwoning;;;;D;;18-3-2029;Verkocht;;direct;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Piet Gijzenbrugstraat;39;I;1059 XG;AMSTERDAM;BenS Makelaars ;020-3880066;In verkoop genomen;€ 325,000;Kosten koper;€ 6,250;€ 360,000;€ 6,923;  ;;nee;21-5-2019;7-6-2019;;27-6-2019;7-6-2019;7-6-2019;3-7-2019;;;18;52;169;;;;6;;1933;3;2;Appartement;;bovenwoning;;;;E;;9-4-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Uiterwaardenstraat;276;H;1079 DA;AMSTERDAM;27 Huis Makelaars BV ;020-4280721;In verkoop genomen;€ 325,000;Kosten koper;€ 7,222;€ 340,000;€ 7,556;  ;;nee;21-5-2019;;;2-7-2019;5-6-2019;5-6-2019;7-7-2019;;;16;45;170;;;8;;20;1938;2;1;Appartement;;benedenwoning;;;;D;;17-3-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
De Bazelhof;10;;1067 LZ;AMSTERDAM;Suus Makelaardij ;06-10895456;In verkoop genomen;€ 325,000;Kosten koper;€ 2,928;€ 356,500;€ 3,212;  ;;nee;22-5-2019;14-6-2019;;26-7-2019;14-6-2019;14-6-2019;30-10-2019;;;24;111;390;107;;7;;;1957;5;3;Woonhuis;eengezinswoning;;tussenwoning;;;E;;16-5-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Sanderijnstraat;26;II;1055 BT;AMSTERDAM;De Makelaers B.V. ;020 215 6 215;In verkoop genomen;€ 325,000;Kosten koper;€ 5,508;€ 355,000;€ 6,017;  ;;nee;23-5-2019;17-6-2019;;1-8-2019;12-6-2019;12-6-2019;6-9-2019;;;21;59;187;;;11;6;;1940;3;2;Appartement;;portiekflat;;;;C;;18-12-2025;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Tuinstraat;71;-1;1015 NZ;AMSTERDAM;PB Makelaars o.z. ;020-8203456;In verkoop genomen;€ 325,000;Kosten koper;€ 7,738;€ 380,500;€ 9,060;  ;;nee;23-5-2019;12-6-2019;19-6-2019;20-6-2019;12-6-2019;12-6-2019;15-8-2019;;;21;42;104;;;;;;;3;2;Appartement;;bovenwoning;;;;D;;9-4-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Anne Frankstraat;7;;1011 TK;AMSTERDAM;Kuijs Reinder Kakes ;020-6265361;In verkoop genomen;€ 325,000;Kosten koper;€ 5,804;€ 335,000;€ 5,982;  ;;nee;27-5-2019;10-7-2019;15-7-2019;16-7-2019;10-7-2019;10-7-2019;1-8-2019;;;45;56;182;;;3;;;1975;2;1;Appartement;;portiekflat;;;;D;;7-3-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Jesse Owenshof;74;;1034 WT;AMSTERDAM;Bleij Makelaardij o.g. ;020-3580580;In verkoop genomen;€ 325,000;Kosten koper;€ 3,824;€ 340,000;€ 4,000;  ;;nee;27-5-2019;15-6-2019;11-7-2019;12-7-2019;13-6-2019;13-6-2019;18-7-2019;;;18;85;266;;;16;15;35;1995;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
IJselmondestraat;1;;1025 NV;AMSTERDAM;123makelaar ;020-6192930;In verkoop genomen;€ 325,000;Kosten koper;€ 3,963;€ 427,000;€ 5,207;  ;;nee;28-5-2019;27-6-2019;1-8-2019;14-8-2019;27-6-2019;27-6-2019;15-8-2019;;;31;82;293;86;;3;;;1931;5;3;Woonhuis;eengezinswoning;;hoekwoning;normaal;;E;2.19;18-2-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Wagenaarstraat;419;;1093 CN;AMSTERDAM;Gaikhorst Makelaars & Taxateurs o.g. ;020-6126664;In verkoop genomen;€ 325,000;Kosten koper;€ 5,603;€ 360,000;€ 6,207;  ;;nee;28-5-2019;17-6-2019;21-6-2019;21-6-2019;17-6-2019;17-6-2019;15-8-2019;;;21;58;148;;;5;4;;1978;3;2;Appartement;;bovenwoning;;;;C;;28-5-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Geuzenkade;72;III;1056 KP;AMSTERDAM;VLIEG Makelaars OG ;020-5247430;In verkoop genomen;€ 325,000;Kosten koper;€ 6,633;€ 340,000;€ 6,939;  ;;nee;29-5-2019;24-6-2019;;10-7-2019;21-6-2019;21-6-2019;23-8-2019;;;24;49;178;;;3;5;;1936;2;1;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Ruimzicht;216;;1068 CV;AMSTERDAM;ERA Van De Steege ;020-6100151;In verkoop genomen;€ 325,000;Kosten koper;€ 3,571;€ 345,000;€ 3,791;  ;;nee;29-5-2019;25-6-2019;;11-7-2019;25-6-2019;25-6-2019;25-7-2019;;;28;91;230;;;5;7;;1967;3;2;Appartement;;portiekflat;;;;E;;20-5-2029;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Matrozenhof;12;;1018 ZR;AMSTERDAM;Kuijs Reinder Kakes ;020-6265361;In verkoop genomen;€ 325,000;Kosten koper;€ 5,603;€ 361,000;€ 6,224;  ;;nee;31-5-2019;25-6-2019;28-6-2019;31-7-2019;25-6-2019;25-6-2019;20-8-2019;;;26;58;178;;;5;5;;1988;2;1;Appartement;;bovenwoning;;;;C;;3-2-2026;Verkocht;;direct;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Jan van Galenstraat;293;V;1056 CA;AMSTERDAM;Makelaar Bert ;020 2613470;In verkoop genomen;€ 325,000;Kosten koper;€ 5,804;€ 356,500;€ 6,366;  ;;nee;31-5-2019;20-6-2019;;17-7-2019;20-6-2019;20-6-2019;29-7-2019;;;21;56;258;;;;;;;2;1;Appartement;;bovenwoning;;;;D;1.89;10-7-2024;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Saenredamstraat;35;III;1072 CB;AMSTERDAM;Thoma Post Jr. Makelaars ;020-3053370;In verkoop genomen;€ 325,000;Kosten koper;€ 7,738;€ 356,251;€ 8,482;  ;;nee;1-6-2019;5-7-2019;9-7-2019;11-7-2019;4-7-2019;4-7-2019;5-8-2019;;;34;42;101;;;;;;1877;1;1;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Derkinderenstraat;63;III;1061 VP;AMSTERDAM;Von Poll Real Estate ;020-2159988;In verkoop genomen;€ 325,000;Kosten koper;€ 4,643;€ 370,000;€ 5,286;  ;;nee;2-6-2019;25-6-2019;;16-8-2019;25-6-2019;25-6-2019;15-8-2019;;;24;70;241;;;6;7;;1960;4;3;Appartement;;tussenverdieping;;;;;;;Verkocht;;in overleg;0;€ 325,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
